product_id,product_title,categories,reviews.text,rating,sentiment
2738409,Winter Wool Scarf,Fashion,"Average product, nothing stands out.",3,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,Highly recommend. Excellent quality.,5,Positive
6215130,Noise-Canceling Headphones,Electronics,"Does the job, but not impressed.",3,Neutral
4795734,Children's Picture Book,Books,"Does the job, but not impressed.",3,Neutral
5237618,LED Desk Lamp,Home & Kitchen,Fast shipping and great packaging.,5,Positive
4795734,Children's Picture Book,Books,Decent value for the money.,3,Neutral
3786675,Anti-Aging Night Cream,Beauty,Exactly what I needed!,5,Positive
9640962,Electric Toothbrush,Health & Personal Care,I'm very satisfied with this purchase.,4,Neutral
9640962,Electric Toothbrush,Health & Personal Care,Easy to use and durable.,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,I'm very satisfied with this purchase.,5,Positive
4657153,Remote Control Car,Toys & Games,Exactly what I needed!,4,Positive
7307260,Natural Shampoo Set,Beauty,I'm very satisfied with this purchase.,5,Positive
4257420,Multivitamin Pack,Health & Personal Care,"It's okay, nothing special.",4,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,Great product! Works perfectly.,5,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,"It's okay, nothing special.",4,Positive
4795734,Children's Picture Book,Books,Worst purchase I've made.,2,Negative
2402283,Wireless Bluetooth Earbuds,Electronics,"It's okay, nothing special.",4,Neutral
8129390,Mystery Thriller Novel,Books,Worst purchase I've made.,1,Negative
2402283,Wireless Bluetooth Earbuds,Electronics,Highly recommend. Excellent quality.,5,Positive
4589130,Stainless Steel Blender,Home & Kitchen,"Does the job, but not impressed.",4,Positive
964279,Smartwatch Fitness Tracker,Electronics,"Average product, nothing stands out.",3,Neutral
260609,Resistance Exercise Bands,Sports & Outdoors,Would not recommend to anyone.,1,Negative
9263650,Slim Fit Denim Jeans,Fashion,"It's okay, nothing special.",4,Neutral
5316444,Self-Help Motivational Book,Books,Highly recommend. Excellent quality.,5,Positive
9263650,Slim Fit Denim Jeans,Fashion,Exactly what I needed!,5,Positive
2738409,Winter Wool Scarf,Fashion,Top-notch build and performance.,5,Positive
2402283,Wireless Bluetooth Earbuds,Electronics,"Terrible experience, do not buy.",2,Negative
2402283,Wireless Bluetooth Earbuds,Electronics,"Average product, nothing stands out.",3,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,Top-notch build and performance.,5,Positive
9274176,Board Game Bundle,Toys & Games,"It's okay, nothing special.",4,Positive
9757659,LEGO Building Kit,Toys & Games,Easy to use and durable.,5,Positive
5237618,LED Desk Lamp,Home & Kitchen,Exactly what I needed!,5,Positive
3523465,Yoga Mat,Sports & Outdoors,Top-notch build and performance.,5,Positive
964279,Smartwatch Fitness Tracker,Electronics,Highly recommend. Excellent quality.,4,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,Fast shipping and great packaging.,5,Positive
9757659,LEGO Building Kit,Toys & Games,"Not bad, but has some issues.",3,Neutral
4589130,Stainless Steel Blender,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
964279,Smartwatch Fitness Tracker,Electronics,I'm very satisfied with this purchase.,4,Positive
9757659,LEGO Building Kit,Toys & Games,Top-notch build and performance.,5,Positive
6224586,Leather Crossbody Bag,Fashion,Decent value for the money.,3,Neutral
3786675,Anti-Aging Night Cream,Beauty,Top-notch build and performance.,5,Positive
9263650,Slim Fit Denim Jeans,Fashion,"It's okay, nothing special.",3,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,"Average product, nothing stands out.",4,Positive
2402283,Wireless Bluetooth Earbuds,Electronics,"Could be better, but acceptable.",3,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,"Average product, nothing stands out.",4,Positive
964279,Smartwatch Fitness Tracker,Electronics,I'm very satisfied with this purchase.,5,Positive
2180003,Casual Cotton T-Shirt,Fashion,I'm very satisfied with this purchase.,4,Positive
5413704,Cookbook with Recipes,Books,Packaging was damaged and product didn't function.,1,Negative
260609,Resistance Exercise Bands,Sports & Outdoors,Decent value for the money.,3,Neutral
6224586,Leather Crossbody Bag,Fashion,"Does the job, but not impressed.",3,Neutral
6224586,Leather Crossbody Bag,Fashion,Highly recommend. Excellent quality.,5,Positive
8261104,Water Bottle,Sports & Outdoors,Top-notch build and performance.,5,Positive
4657153,Remote Control Car,Toys & Games,Exactly what I needed!,5,Positive
9757659,LEGO Building Kit,Toys & Games,I'm very satisfied with this purchase.,4,Positive
964279,Smartwatch Fitness Tracker,Electronics,Exactly what I needed!,4,Positive
3786675,Anti-Aging Night Cream,Beauty,"It's okay, nothing special.",3,Neutral
4589130,Stainless Steel Blender,Home & Kitchen,Great product! Works perfectly.,5,Positive
3900407,Portable Power Bank,Electronics,Great product! Works perfectly.,5,Positive
5413704,Cookbook with Recipes,Books,Packaging was damaged and product didn't function.,1,Negative
4657153,Remote Control Car,Toys & Games,Very disappointed with this item.,1,Negative
5237618,LED Desk Lamp,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
9263650,Slim Fit Denim Jeans,Fashion,"Works, but not as described.",3,Neutral
4795734,Children's Picture Book,Books,"Not bad, but has some issues.",3,Neutral
3628113,Hiking Backpack,Sports & Outdoors,Exactly what I needed!,5,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,"Does the job, but not impressed.",4,Positive
9640962,Electric Toothbrush,Health & Personal Care,Decent value for the money.,3,Neutral
7307260,Natural Shampoo Set,Beauty,Exactly what I needed!,4,Neutral
2738409,Winter Wool Scarf,Fashion,"Not bad, but has some issues.",3,Neutral
9263650,Slim Fit Denim Jeans,Fashion,"Could be better, but acceptable.",3,Neutral
964279,Smartwatch Fitness Tracker,Electronics,Not as shown online.,1,Negative
4589130,Stainless Steel Blender,Home & Kitchen,Exactly what I needed!,5,Positive
4442583,Hydrating Facial Serum,Beauty,"Terrible experience, do not buy.",2,Negative
9263650,Slim Fit Denim Jeans,Fashion,Exactly what I needed!,4,Positive
5237618,LED Desk Lamp,Home & Kitchen,Top-notch build and performance.,5,Positive
5237618,LED Desk Lamp,Home & Kitchen,Poor quality and broke quickly.,2,Negative
3786675,Anti-Aging Night Cream,Beauty,"Not bad, but has some issues.",3,Neutral
7882388,Non-Stick Frying Pan,Home & Kitchen,"Average product, nothing stands out.",4,Positive
8261104,Water Bottle,Sports & Outdoors,Highly recommend. Excellent quality.,5,Positive
9640962,Electric Toothbrush,Health & Personal Care,Top-notch build and performance.,5,Positive
7307260,Natural Shampoo Set,Beauty,Fast shipping and great packaging.,4,Positive
4257420,Multivitamin Pack,Health & Personal Care,"Average product, nothing stands out.",4,Neutral
4515506,Wooden Puzzle Set,Toys & Games,I'm very satisfied with this purchase.,5,Positive
2402283,Wireless Bluetooth Earbuds,Electronics,Exactly what I needed!,5,Positive
2738409,Winter Wool Scarf,Fashion,Poor quality and broke quickly.,2,Negative
3786675,Anti-Aging Night Cream,Beauty,Fast shipping and great packaging.,4,Positive
9263650,Slim Fit Denim Jeans,Fashion,"Average product, nothing stands out.",3,Neutral
9274176,Board Game Bundle,Toys & Games,Fast shipping and great packaging.,5,Positive
9263650,Slim Fit Denim Jeans,Fashion,Did not work as expected.,1,Negative
4442583,Hydrating Facial Serum,Beauty,Great product! Works perfectly.,4,Positive
4442583,Hydrating Facial Serum,Beauty,"Works, but not as described.",3,Neutral
2180003,Casual Cotton T-Shirt,Fashion,Exactly what I needed!,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"Does the job, but not impressed.",3,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
964279,Smartwatch Fitness Tracker,Electronics,"Does the job, but not impressed.",4,Positive
3900407,Portable Power Bank,Electronics,"Does the job, but not impressed.",3,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,Decent value for the money.,3,Neutral
7307260,Natural Shampoo Set,Beauty,"It's okay, nothing special.",4,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,Poor quality and broke quickly.,2,Negative
9263650,Slim Fit Denim Jeans,Fashion,Highly recommend. Excellent quality.,4,Positive
9640962,Electric Toothbrush,Health & Personal Care,Exactly what I needed!,5,Positive
4442583,Hydrating Facial Serum,Beauty,Great product! Works perfectly.,5,Positive
4657153,Remote Control Car,Toys & Games,I'm very satisfied with this purchase.,5,Positive
5237618,LED Desk Lamp,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,Well worth the price!,5,Positive
3523465,Yoga Mat,Sports & Outdoors,"It's okay, nothing special.",4,Positive
4795734,Children's Picture Book,Books,Well worth the price!,5,Positive
3523465,Yoga Mat,Sports & Outdoors,"Works, but not as described.",3,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Worst purchase I've made.,2,Neutral
5316444,Self-Help Motivational Book,Books,Worst purchase I've made.,1,Negative
4515506,Wooden Puzzle Set,Toys & Games,"Average product, nothing stands out.",4,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Fast shipping and great packaging.,5,Positive
7307260,Natural Shampoo Set,Beauty,"Average product, nothing stands out.",3,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Exactly what I needed!,4,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Highly recommend. Excellent quality.,4,Positive
6224586,Leather Crossbody Bag,Fashion,"Could be better, but acceptable.",3,Neutral
6224586,Leather Crossbody Bag,Fashion,Top-notch build and performance.,5,Positive
4657153,Remote Control Car,Toys & Games,Worst purchase I've made.,2,Neutral
3900407,Portable Power Bank,Electronics,Highly recommend. Excellent quality.,5,Positive
4257420,Multivitamin Pack,Health & Personal Care,I'm very satisfied with this purchase.,4,Neutral
5237618,LED Desk Lamp,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
5413704,Cookbook with Recipes,Books,I'm very satisfied with this purchase.,5,Positive
8261104,Water Bottle,Sports & Outdoors,Great product! Works perfectly.,5,Positive
5413704,Cookbook with Recipes,Books,"Average product, nothing stands out.",3,Neutral
4442583,Hydrating Facial Serum,Beauty,Fast shipping and great packaging.,5,Positive
4589130,Stainless Steel Blender,Home & Kitchen,Top-notch build and performance.,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,Worst purchase I've made.,1,Negative
4795734,Children's Picture Book,Books,Well worth the price!,5,Positive
9274176,Board Game Bundle,Toys & Games,"Could be better, but acceptable.",3,Neutral
7686351,Hand Sanitizer Gel,Health & Personal Care,Top-notch build and performance.,5,Positive
3786675,Anti-Aging Night Cream,Beauty,Well worth the price!,5,Positive
4795734,Children's Picture Book,Books,I'm very satisfied with this purchase.,5,Positive
6843264,Memory Foam Pillow,Health & Personal Care,Well worth the price!,5,Positive
5237618,LED Desk Lamp,Home & Kitchen,"Average product, nothing stands out.",3,Neutral
9263650,Slim Fit Denim Jeans,Fashion,Would not recommend to anyone.,2,Negative
6215130,Noise-Canceling Headphones,Electronics,I'm very satisfied with this purchase.,5,Positive
7882388,Non-Stick Frying Pan,Home & Kitchen,"Terrible experience, do not buy.",2,Negative
5316444,Self-Help Motivational Book,Books,"Does the job, but not impressed.",4,Positive
8261104,Water Bottle,Sports & Outdoors,Very disappointed with this item.,2,Negative
4657153,Remote Control Car,Toys & Games,Decent value for the money.,3,Neutral
7882388,Non-Stick Frying Pan,Home & Kitchen,Poor quality and broke quickly.,2,Neutral
9757659,LEGO Building Kit,Toys & Games,I'm very satisfied with this purchase.,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,Exactly what I needed!,5,Positive
9640962,Electric Toothbrush,Health & Personal Care,"Average product, nothing stands out.",3,Neutral
4657153,Remote Control Car,Toys & Games,Great product! Works perfectly.,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,Decent value for the money.,3,Neutral
8261104,Water Bottle,Sports & Outdoors,"It's okay, nothing special.",2,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,"It's okay, nothing special.",4,Neutral
9263650,Slim Fit Denim Jeans,Fashion,Not as shown online.,1,Negative
7882388,Non-Stick Frying Pan,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
5316444,Self-Help Motivational Book,Books,Exactly what I needed!,5,Positive
6843264,Memory Foam Pillow,Health & Personal Care,Decent value for the money.,3,Neutral
3523465,Yoga Mat,Sports & Outdoors,Very disappointed with this item.,2,Negative
9263650,Slim Fit Denim Jeans,Fashion,Well worth the price!,5,Positive
5413704,Cookbook with Recipes,Books,"Could be better, but acceptable.",3,Neutral
260609,Resistance Exercise Bands,Sports & Outdoors,"Terrible experience, do not buy.",2,Negative
4795734,Children's Picture Book,Books,"Terrible experience, do not buy.",2,Negative
9757659,LEGO Building Kit,Toys & Games,Great product! Works perfectly.,4,Neutral
5413704,Cookbook with Recipes,Books,Highly recommend. Excellent quality.,5,Positive
6215130,Noise-Canceling Headphones,Electronics,"Not bad, but has some issues.",3,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,Would not recommend to anyone.,1,Negative
8261104,Water Bottle,Sports & Outdoors,Highly recommend. Excellent quality.,5,Positive
4657153,Remote Control Car,Toys & Games,"Works, but not as described.",3,Neutral
4442583,Hydrating Facial Serum,Beauty,I'm very satisfied with this purchase.,4,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,Highly recommend. Excellent quality.,5,Positive
8261104,Water Bottle,Sports & Outdoors,Fast shipping and great packaging.,5,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,"Average product, nothing stands out.",3,Neutral
5413704,Cookbook with Recipes,Books,"Does the job, but not impressed.",4,Positive
964279,Smartwatch Fitness Tracker,Electronics,"Average product, nothing stands out.",4,Neutral
5413704,Cookbook with Recipes,Books,Top-notch build and performance.,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,Very disappointed with this item.,2,Negative
8261104,Water Bottle,Sports & Outdoors,Fast shipping and great packaging.,5,Positive
9263650,Slim Fit Denim Jeans,Fashion,Decent value for the money.,3,Neutral
8261104,Water Bottle,Sports & Outdoors,Fast shipping and great packaging.,5,Positive
2180003,Casual Cotton T-Shirt,Fashion,Highly recommend. Excellent quality.,4,Positive
3900407,Portable Power Bank,Electronics,"It's okay, nothing special.",3,Neutral
3523465,Yoga Mat,Sports & Outdoors,"Does the job, but not impressed.",4,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,Fast shipping and great packaging.,5,Positive
9640962,Electric Toothbrush,Health & Personal Care,"Terrible experience, do not buy.",2,Negative
9640962,Electric Toothbrush,Health & Personal Care,Decent value for the money.,3,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,Easy to use and durable.,5,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,I'm very satisfied with this purchase.,4,Neutral
8261104,Water Bottle,Sports & Outdoors,Decent value for the money.,3,Neutral
4657153,Remote Control Car,Toys & Games,Very disappointed with this item.,2,Neutral
2180003,Casual Cotton T-Shirt,Fashion,Great product! Works perfectly.,5,Positive
7882388,Non-Stick Frying Pan,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
5413704,Cookbook with Recipes,Books,Exactly what I needed!,5,Positive
6224586,Leather Crossbody Bag,Fashion,"Does the job, but not impressed.",4,Positive
5413704,Cookbook with Recipes,Books,"It's okay, nothing special.",3,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Easy to use and durable.,5,Positive
4442583,Hydrating Facial Serum,Beauty,Highly recommend. Excellent quality.,5,Positive
6215130,Noise-Canceling Headphones,Electronics,Decent value for the money.,3,Neutral
3628113,Hiking Backpack,Sports & Outdoors,Very disappointed with this item.,2,Negative
5413704,Cookbook with Recipes,Books,I'm very satisfied with this purchase.,5,Positive
7882388,Non-Stick Frying Pan,Home & Kitchen,"It's okay, nothing special.",2,Negative
4257420,Multivitamin Pack,Health & Personal Care,Great product! Works perfectly.,4,Positive
9274176,Board Game Bundle,Toys & Games,Decent value for the money.,3,Neutral
3628113,Hiking Backpack,Sports & Outdoors,"Average product, nothing stands out.",3,Neutral
9274176,Board Game Bundle,Toys & Games,Did not work as expected.,1,Negative
9757659,LEGO Building Kit,Toys & Games,Highly recommend. Excellent quality.,5,Positive
8129390,Mystery Thriller Novel,Books,I'm very satisfied with this purchase.,4,Positive
5316444,Self-Help Motivational Book,Books,Great product! Works perfectly.,4,Positive
5237618,LED Desk Lamp,Home & Kitchen,Fast shipping and great packaging.,4,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"Does the job, but not impressed.",3,Neutral
3900407,Portable Power Bank,Electronics,Exactly what I needed!,5,Positive
6215130,Noise-Canceling Headphones,Electronics,Very disappointed with this item.,2,Negative
5237618,LED Desk Lamp,Home & Kitchen,"It's okay, nothing special.",2,Negative
6224586,Leather Crossbody Bag,Fashion,"Terrible experience, do not buy.",1,Negative
7307260,Natural Shampoo Set,Beauty,Well worth the price!,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"Average product, nothing stands out.",4,Positive
2738409,Winter Wool Scarf,Fashion,"Average product, nothing stands out.",4,Positive
2180003,Casual Cotton T-Shirt,Fashion,"Does the job, but not impressed.",4,Positive
3900407,Portable Power Bank,Electronics,Easy to use and durable.,5,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,"Works, but not as described.",3,Neutral
3786675,Anti-Aging Night Cream,Beauty,"Not bad, but has some issues.",3,Neutral
5237618,LED Desk Lamp,Home & Kitchen,"Does the job, but not impressed.",3,Neutral
6215130,Noise-Canceling Headphones,Electronics,Poor quality and broke quickly.,2,Negative
9263650,Slim Fit Denim Jeans,Fashion,"It's okay, nothing special.",4,Neutral
4795734,Children's Picture Book,Books,I'm very satisfied with this purchase.,5,Positive
9274176,Board Game Bundle,Toys & Games,I'm very satisfied with this purchase.,5,Positive
3523465,Yoga Mat,Sports & Outdoors,Great product! Works perfectly.,5,Positive
2738409,Winter Wool Scarf,Fashion,Easy to use and durable.,5,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,"Works, but not as described.",3,Neutral
6843264,Memory Foam Pillow,Health & Personal Care,"Average product, nothing stands out.",4,Positive
9757659,LEGO Building Kit,Toys & Games,Fast shipping and great packaging.,4,Positive
4795734,Children's Picture Book,Books,Great product! Works perfectly.,5,Positive
4515506,Wooden Puzzle Set,Toys & Games,Packaging was damaged and product didn't function.,1,Negative
3786675,Anti-Aging Night Cream,Beauty,"Does the job, but not impressed.",3,Neutral
8261104,Water Bottle,Sports & Outdoors,Packaging was damaged and product didn't function.,1,Negative
9274176,Board Game Bundle,Toys & Games,"Average product, nothing stands out.",4,Positive
7882388,Non-Stick Frying Pan,Home & Kitchen,"It's okay, nothing special.",2,Negative
5413704,Cookbook with Recipes,Books,Did not work as expected.,1,Negative
3523465,Yoga Mat,Sports & Outdoors,Would not recommend to anyone.,2,Negative
2738409,Winter Wool Scarf,Fashion,Fast shipping and great packaging.,4,Positive
4442583,Hydrating Facial Serum,Beauty,I'm very satisfied with this purchase.,5,Positive
4795734,Children's Picture Book,Books,"Average product, nothing stands out.",3,Neutral
6843264,Memory Foam Pillow,Health & Personal Care,"Average product, nothing stands out.",3,Neutral
4515506,Wooden Puzzle Set,Toys & Games,I'm very satisfied with this purchase.,5,Positive
9757659,LEGO Building Kit,Toys & Games,I'm very satisfied with this purchase.,5,Positive
5237618,LED Desk Lamp,Home & Kitchen,Fast shipping and great packaging.,4,Neutral
3786675,Anti-Aging Night Cream,Beauty,"Could be better, but acceptable.",3,Neutral
4657153,Remote Control Car,Toys & Games,I'm very satisfied with this purchase.,4,Neutral
9757659,LEGO Building Kit,Toys & Games,Exactly what I needed!,4,Positive
6215130,Noise-Canceling Headphones,Electronics,Exactly what I needed!,4,Positive
8261104,Water Bottle,Sports & Outdoors,I'm very satisfied with this purchase.,5,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,Poor quality and broke quickly.,2,Neutral
8261104,Water Bottle,Sports & Outdoors,Would not recommend to anyone.,1,Negative
5237618,LED Desk Lamp,Home & Kitchen,Easy to use and durable.,5,Positive
5316444,Self-Help Motivational Book,Books,Top-notch build and performance.,5,Positive
3786675,Anti-Aging Night Cream,Beauty,"Does the job, but not impressed.",4,Positive
8261104,Water Bottle,Sports & Outdoors,Exactly what I needed!,5,Positive
964279,Smartwatch Fitness Tracker,Electronics,Worst purchase I've made.,1,Negative
9274176,Board Game Bundle,Toys & Games,Well worth the price!,5,Positive
2765144,Ceramic Coffee Mug,Home & Kitchen,Fast shipping and great packaging.,5,Positive
2402283,Wireless Bluetooth Earbuds,Electronics,"It's okay, nothing special.",2,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,Fast shipping and great packaging.,5,Positive
3628113,Hiking Backpack,Sports & Outdoors,Top-notch build and performance.,5,Positive
4257420,Multivitamin Pack,Health & Personal Care,"Average product, nothing stands out.",3,Neutral
3523465,Yoga Mat,Sports & Outdoors,"Does the job, but not impressed.",4,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,I'm very satisfied with this purchase.,5,Positive
5316444,Self-Help Motivational Book,Books,"It's okay, nothing special.",2,Negative
4257420,Multivitamin Pack,Health & Personal Care,Very disappointed with this item.,2,Neutral
8129390,Mystery Thriller Novel,Books,I'm very satisfied with this purchase.,5,Positive
2180003,Casual Cotton T-Shirt,Fashion,Exactly what I needed!,5,Positive
9263650,Slim Fit Denim Jeans,Fashion,Fast shipping and great packaging.,5,Positive
9274176,Board Game Bundle,Toys & Games,"Average product, nothing stands out.",3,Neutral
4257420,Multivitamin Pack,Health & Personal Care,Great product! Works perfectly.,4,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"Does the job, but not impressed.",4,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,"It's okay, nothing special.",4,Neutral
6224586,Leather Crossbody Bag,Fashion,"Not bad, but has some issues.",3,Neutral
964279,Smartwatch Fitness Tracker,Electronics,Highly recommend. Excellent quality.,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,Highly recommend. Excellent quality.,5,Positive
3628113,Hiking Backpack,Sports & Outdoors,Poor quality and broke quickly.,2,Negative
8129390,Mystery Thriller Novel,Books,Worst purchase I've made.,2,Negative
8129390,Mystery Thriller Novel,Books,"Does the job, but not impressed.",2,Negative
9274176,Board Game Bundle,Toys & Games,"Does the job, but not impressed.",3,Neutral
3628113,Hiking Backpack,Sports & Outdoors,Exactly what I needed!,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,Very disappointed with this item.,2,Negative
4442583,Hydrating Facial Serum,Beauty,Very disappointed with this item.,2,Negative
2765144,Ceramic Coffee Mug,Home & Kitchen,"It's okay, nothing special.",3,Neutral
4442583,Hydrating Facial Serum,Beauty,"Average product, nothing stands out.",3,Neutral
6843264,Memory Foam Pillow,Health & Personal Care,Highly recommend. Excellent quality.,4,Positive
6843264,Memory Foam Pillow,Health & Personal Care,Decent value for the money.,3,Neutral
3900407,Portable Power Bank,Electronics,Exactly what I needed!,5,Positive
3628113,Hiking Backpack,Sports & Outdoors,Top-notch build and performance.,5,Positive
4442583,Hydrating Facial Serum,Beauty,"It's okay, nothing special.",2,Negative
2402283,Wireless Bluetooth Earbuds,Electronics,Exactly what I needed!,5,Positive
3786675,Anti-Aging Night Cream,Beauty,Exactly what I needed!,5,Positive
4442583,Hydrating Facial Serum,Beauty,"Works, but not as described.",3,Neutral
9263650,Slim Fit Denim Jeans,Fashion,Would not recommend to anyone.,2,Negative
2402283,Wireless Bluetooth Earbuds,Electronics,Exactly what I needed!,4,Neutral
6224586,Leather Crossbody Bag,Fashion,Did not work as expected.,1,Negative
3900407,Portable Power Bank,Electronics,Well worth the price!,5,Positive
9274176,Board Game Bundle,Toys & Games,Highly recommend. Excellent quality.,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"Average product, nothing stands out.",3,Neutral
9640962,Electric Toothbrush,Health & Personal Care,Exactly what I needed!,4,Neutral
3900407,Portable Power Bank,Electronics,"Not bad, but has some issues.",3,Neutral
7307260,Natural Shampoo Set,Beauty,"It's okay, nothing special.",2,Negative
6224586,Leather Crossbody Bag,Fashion,Highly recommend. Excellent quality.,4,Positive
8129390,Mystery Thriller Novel,Books,Top-notch build and performance.,5,Positive
6843264,Memory Foam Pillow,Health & Personal Care,I'm very satisfied with this purchase.,5,Positive
4657153,Remote Control Car,Toys & Games,Easy to use and durable.,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,Highly recommend. Excellent quality.,4,Neutral
2765144,Ceramic Coffee Mug,Home & Kitchen,Poor quality and broke quickly.,2,Negative
3523465,Yoga Mat,Sports & Outdoors,"Average product, nothing stands out.",3,Neutral
9640962,Electric Toothbrush,Health & Personal Care,Highly recommend. Excellent quality.,4,Positive
3900407,Portable Power Bank,Electronics,"It's okay, nothing special.",3,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,"Not bad, but has some issues.",3,Neutral
4515506,Wooden Puzzle Set,Toys & Games,Would not recommend to anyone.,2,Negative
5237618,LED Desk Lamp,Home & Kitchen,Very disappointed with this item.,2,Negative
260609,Resistance Exercise Bands,Sports & Outdoors,Fast shipping and great packaging.,5,Positive
7307260,Natural Shampoo Set,Beauty,Poor quality and broke quickly.,2,Negative
4657153,Remote Control Car,Toys & Games,"Terrible experience, do not buy.",2,Negative
5316444,Self-Help Motivational Book,Books,"Does the job, but not impressed.",4,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,Great product! Works perfectly.,5,Positive
4716121,Long-Wear Matte Lipstick,Beauty,I'm very satisfied with this purchase.,5,Positive
9274176,Board Game Bundle,Toys & Games,Great product! Works perfectly.,5,Positive
9274176,Board Game Bundle,Toys & Games,"It's okay, nothing special.",4,Positive
3523465,Yoga Mat,Sports & Outdoors,Great product! Works perfectly.,5,Positive
4795734,Children's Picture Book,Books,Top-notch build and performance.,5,Positive
7882388,Non-Stick Frying Pan,Home & Kitchen,"It's okay, nothing special.",2,Negative
4657153,Remote Control Car,Toys & Games,"Works, but not as described.",3,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,Top-notch build and performance.,5,Positive
4257420,Multivitamin Pack,Health & Personal Care,"Could be better, but acceptable.",3,Neutral
260609,Resistance Exercise Bands,Sports & Outdoors,"Does the job, but not impressed.",3,Neutral
6224586,Leather Crossbody Bag,Fashion,Great product! Works perfectly.,4,Positive
7686351,Hand Sanitizer Gel,Health & Personal Care,Exactly what I needed!,4,Neutral
9263650,Slim Fit Denim Jeans,Fashion,Exactly what I needed!,4,Positive
9757659,LEGO Building Kit,Toys & Games,Packaging was damaged and product didn't function.,1,Negative
4442583,Hydrating Facial Serum,Beauty,Would not recommend to anyone.,2,Negative
4257420,Multivitamin Pack,Health & Personal Care,"Average product, nothing stands out.",4,Positive
2738409,Winter Wool Scarf,Fashion,Worst purchase I've made.,2,Negative
9263650,Slim Fit Denim Jeans,Fashion,Highly recommend. Excellent quality.,4,Positive
9757659,LEGO Building Kit,Toys & Games,"It's okay, nothing special.",4,Positive
4442583,Hydrating Facial Serum,Beauty,"Not bad, but has some issues.",3,Neutral
2402283,Wireless Bluetooth Earbuds,Electronics,"Not bad, but has some issues.",3,Neutral
4716121,Long-Wear Matte Lipstick,Beauty,Very disappointed with this item.,1,Negative
2180003,Casual Cotton T-Shirt,Fashion,"Does the job, but not impressed.",2,Negative
7882388,Non-Stick Frying Pan,Home & Kitchen,Highly recommend. Excellent quality.,5,Positive
5413704,Cookbook with Recipes,Books,Well worth the price!,5,Positive
260609,Resistance Exercise Bands,Sports & Outdoors,"It's okay, nothing special.",3,Neutral
4589130,Stainless Steel Blender,Home & Kitchen,I'm very satisfied with this purchase.,4,Positive
3900407,Portable Power Bank,Electronics,"Average product, nothing stands out.",3,Neutral
9263650,Slim Fit Denim Jeans,Fashion,Packaging was damaged and product didn't function.,1,Negative
2738409,Winter Wool Scarf,Fashion,"Average product, nothing stands out.",4,Positive
5316444,Self-Help Motivational Book,Books,Well worth the price!,5,Positive
